Timestamp (Unix),ax,ay,az,gx,gy,gz
2023-12-24 18:07:24.747,0.66, -0.69, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.748,0.66, -0.69, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.749,0.66, -0.69, 0.29, -0.43, 2.20, 1.59
2023-12-24 18:07:24.750,0.66, -0.69, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.751,0.66, -0.70, 0.29, -0.31, 2.20, 1.59
2023-12-24 18:07:24.752,0.66, -0.69, 0.29, -0.43, 2.26, 1.77
2023-12-24 18:07:24.754,0.66, -0.69, 0.29, -0.49, 2.20, 1.71
2023-12-24 18:07:24.755,0.66, -0.69, 0.29, -0.49, 2.20, 1.65
2023-12-24 18:07:24.759,0.66, -0.69, 0.29, -0.43, 2.26, 1.77
2023-12-24 18:07:24.760,0.66, -0.69, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.761,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.762,0.66, -0.69, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.762,0.66, -0.69, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.763,0.66, -0.69, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.764,0.66, -0.69, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.765,0.66, -0.69, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.768,0.66, -0.70, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.770,0.66, -0.70, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.771,0.66, -0.69, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.771,0.66, -0.69, 0.29, -0.43, 2.20, 1.71
2023-12-24 18:07:24.773,0.66, -0.69, 0.29, -0.43, 2.26, 1.59
2023-12-24 18:07:24.774,0.66, -0.70, 0.29, -0.37, 2.20, 1.77
2023-12-24 18:07:24.775,0.66, -0.70, 0.29, -0.43, 2.26, 1.77
2023-12-24 18:07:24.775,0.66, -0.69, 0.29, -0.43, 2.14, 1.65
2023-12-24 18:07:24.776,0.66, -0.70, 0.29, -0.49, 2.26, 1.71
2023-12-24 18:07:24.777,0.66, -0.69, 0.29, -0.49, 2.20, 1.59
2023-12-24 18:07:24.777,0.66, -0.69, 0.29, -0.49, 2.32, 1.65
2023-12-24 18:07:24.778,0.66, -0.70, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.779,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.780,0.66, -0.70, 0.29, -0.37, 2.20, 1.59
2023-12-24 18:07:24.781,0.66, -0.69, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.782,0.66, -0.69, 0.29, -0.37, 2.20, 1.59
2023-12-24 18:07:24.782,0.66, -0.69, 0.29, -0.49, 2.20, 1.59
2023-12-24 18:07:24.784,0.66, -0.69, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.785,0.66, -0.69, 0.29, -0.49, 2.14, 1.71
2023-12-24 18:07:24.786,0.66, -0.70, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.787,0.66, -0.69, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.788,0.66, -0.70, 0.29, -0.43, 2.14, 1.65
2023-12-24 18:07:24.791,0.66, -0.70, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.792,0.66, -0.70, 0.29, -0.49, 2.20, 1.65
2023-12-24 18:07:24.792,0.65, -0.69, 0.29, -0.31, 2.20, 1.53
2023-12-24 18:07:24.793,0.66, -0.68, 0.29, -0.43, 2.08, 1.40
2023-12-24 18:07:24.794,0.66, -0.71, 0.30, -0.24, 2.38, 2.08
2023-12-24 18:07:24.795,0.66, -0.68, 0.28, -0.61, 2.08, 1.34
2023-12-24 18:07:24.797,0.66, -0.71, 0.29, -0.55, 2.38, 2.01
2023-12-24 18:07:24.802,0.66, -0.68, 0.28, -0.31, 2.14, 1.40
2023-12-24 18:07:24.803,0.66, -0.71, 0.29, -0.55, 2.32, 1.89
2023-12-24 18:07:24.804,0.66, -0.69, 0.29, -0.24, 2.26, 1.46
2023-12-24 18:07:24.805,0.66, -0.70, 0.29, -0.61, 2.26, 1.71
2023-12-24 18:07:24.808,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.809,0.66, -0.69, 0.29, -0.31, 2.20, 1.53
2023-12-24 18:07:24.811,0.66, -0.70, 0.29, -0.49, 2.20, 1.65
2023-12-24 18:07:24.812,0.66, -0.69, 0.29, -0.49, 2.20, 1.83
2023-12-24 18:07:24.813,0.65, -0.69, 0.29, -0.43, 2.20, 1.28
2023-12-24 18:07:24.814,0.66, -0.71, 0.29, -0.37, 2.32, 2.32
2023-12-24 18:07:24.814,0.66, -0.68, 0.28, -0.37, 2.08, 1.10
2023-12-24 18:07:24.815,0.66, -0.70, 0.29, -0.61, 2.26, 1.95
2023-12-24 18:07:24.816,0.66, -0.69, 0.29, -0.37, 2.26, 1.40
2023-12-24 18:07:24.816,0.65, -0.70, 0.29, -0.37, 2.26, 1.83
2023-12-24 18:07:24.817,0.66, -0.70, 0.29, -0.49, 2.26, 1.59
2023-12-24 18:07:24.818,0.66, -0.70, 0.29, -0.12, 2.14, 1.65
2023-12-24 18:07:24.819,0.66, -0.70, 0.29, -0.55, 2.20, 1.71
2023-12-24 18:07:24.820,0.66, -0.69, 0.29, -0.37, 2.20, 1.65
2023-12-24 18:07:24.820,0.66, -0.70, 0.29, -0.55, 2.32, 1.83
2023-12-24 18:07:24.821,0.66, -0.69, 0.28, -0.43, 2.32, 1.59
2023-12-24 18:07:24.822,0.66, -0.70, 0.29, -0.31, 2.26, 1.65
2023-12-24 18:07:24.825,0.66, -0.69, 0.29, -0.31, 2.26, 1.59
2023-12-24 18:07:24.826,0.66, -0.69, 0.29, -0.49, 2.14, 1.59
2023-12-24 18:07:24.826,0.66, -0.70, 0.29, -0.49, 2.14, 1.65
2023-12-24 18:07:24.827,0.66, -0.70, 0.29, -0.43, 2.20, 1.59
2023-12-24 18:07:24.829,0.66, -0.70, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.833,0.66, -0.69, 0.29, -0.31, 2.14, 1.77
2023-12-24 18:07:24.834,0.66, -0.70, 0.29, -0.43, 2.14, 1.77
2023-12-24 18:07:24.835,0.66, -0.70, 0.29, -0.43, 2.26, 1.71
2023-12-24 18:07:24.837,0.66, -0.70, 0.29, -0.49, 2.20, 1.59
2023-12-24 18:07:24.838,0.66, -0.69, 0.29, -0.43, 2.32, 1.65
2023-12-24 18:07:24.841,0.66, -0.70, 0.29, -0.43, 2.26, 1.65
2023-12-24 18:07:24.842,0.66, -0.70, 0.29, -0.37, 2.26, 1.65
2023-12-24 18:07:24.844,0.66, -0.70, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.844,0.66, -0.69, 0.29, -0.43, 2.20, 1.65
2023-12-24 18:07:24.845,0.66, -0.70, 0.29, -0.31, 2.26, 1.71
2023-12-24 18:07:24.846,0.66, -0.69, 0.29, -0.49, 2.26, 1.53
2023-12-24 18:07:24.847,0.66, -0.70, 0.29, -0.43, 2.20, 1.77
2023-12-24 18:07:24.848,0.66, -0.69, 0.29, -0.49, 2.26, 1.65
2023-12-24 18:07:24.850,0.66, -0.70, 0.29, -0.37, 2.20, 1.83
2023-12-24 18:07:24.851,0.66, -0.69, 0.29, -0.24, 2.20, 1.65
2023-12-24 18:07:24.852,0.66, -0.69, 0.29, -0.37, 2.20, 1.71
2023-12-24 18:07:24.853,0.66, -0.70, 0.29, -0.49, 2.32, 1.59
2023-12-24 18:07:24.854,0.66, -0.69, 0.29, -0.55, 2.26, 1.53
2023-12-24 18:07:24.857,0.66, -0.69, 0.29, -0.49, 2.26, 1.59
2023-12-24 18:07:24.860,0.66, -0.69, 0.29, -0.31, 2.20, 1.71
2023-12-24 18:07:24.863,0.66, -0.70, 0.29, -0.37, 2.26, 1.71
2023-12-24 18:07:24.864,0.66, -0.70, 0.29, -0.31, 2.26, 1.77
2023-12-24 18:07:24.865,0.66, -0.69, 0.29, -0.31, 2.26, 1.65
2023-12-24 18:07:24.865,0.65, -0.70, 0.29, -0.49, 2.26, 1.53
2023-12-24 18:07:24.866,0.66, -0.69, 0.29, -0.55, 2.26, 1.53
2023-12-24 18:07:24.867,0.66, -0.69, 0.29, -0.61, 2.32, 1.65
2023-12-24 18:07:24.867,0.66, -0.69, 0.28, -0.49, 2.26, 1.46
2023-12-24 18:07:24.868,0.66, -0.70, 0.29, -0.06, 2.26, 1.95
2023-12-24 18:07:24.869,0.66, -0.69, 0.29, 0.00, 2.26, 1.65
2023-12-24 18:07:24.870,0.66, -0.70, 0.29, -0.49, 2.20, 1.71
2023-12-24 18:07:24.871,0.65, -0.69, 0.29, -0.49, 2.20, 1.28
2023-12-24 18:07:24.871,0.66, -0.70, 0.29, -0.73, 2.20, 1.65
2023-12-24 18:07:24.872,0.66, -0.69, 0.29, -0.49, 2.20, 1.59
2023-12-24 18:07:24.874,0.66, -0.70, 0.29, -0.49, 2.20, 1.83
2023-12-24 18:07:24.875,0.66, -0.70, 0.29, -0.37, 2.26, 1.83
2023-12-24 18:07:24.876,0.66, -0.69, 0.29, -0.12, 2.26, 1.71
2023-12-24 18:07:24.877,0.66, -0.69, 0.29, -0.37, 2.26, 1.65
2023-12-24 18:07:24.878,0.66, -0.69, 0.29, -0.55, 2.26, 1.53
2023-12-24 18:07:24.879,0.66, -0.70, 0.29, -0.37, 2.14, 1.71
2023-12-24 18:07:24.880,0.66, -0.70, 0.28, -0.49, 2.20, 1.71
2023-12-24 18:07:24.881,0.66, -0.70, 0.29, -0.49, 2.14, 1.59
2023-12-24 18:07:24.882,0.66, -0.70, 0.29, -0.37, 2.20, 1.77
